record started at: 10-08-19 04:43:02
file format version: 4
captureMode: Offline
eye resolution: 320x240 
scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
1264 1264 29.96 0:00:00:42.110/600 0:00:00:42.90/600 297.63 178.24 129.27 76.52 -1000.00 -1000.00 46.00 40.00 
1265 1265 29.96 0:00:00:42.130/600 0:00:00:42.110/600 297.83 177.58 129.19 76.29 -1000.00 -1000.00 47.00 39.00 
1266 1266 29.96 0:00:00:42.150/600 0:00:00:42.130/600 293.06 178.45 131.10 76.55 -1000.00 -1000.00 48.00 38.00 
1267 1267 29.96 0:00:00:42.170/600 0:00:00:42.150/600 284.23 179.91 134.65 76.99 -1000.00 -1000.00 48.00 39.00 
1268 1268 29.96 0:00:00:42.190/600 0:00:00:42.170/600 273.47 182.09 139.03 77.68 -1000.00 -1000.00 48.00 42.00 
1269 1269 29.96 0:00:00:42.210/600 0:00:00:42.190/600 261.49 184.14 143.96 78.32 -1000.00 -1000.00 49.00 42.00 
1270 1270 29.96 0:00:00:42.230/600 0:00:00:42.210/600 249.96 188.90 148.77 79.96 -1000.00 -1000.00 49.00 47.00 
1271 1271 29.96 0:00:00:42.250/600 0:00:00:42.230/600 242.95 190.83 151.72 80.61 -1000.00 -1000.00 49.00 45.00 
1272 1272 29.96 0:00:00:42.270/600 0:00:00:42.250/600 239.60 190.91 153.13 80.61 -1000.00 -1000.00 50.00 44.00 
1273 1273 29.96 0:00:00:42.290/600 0:00:00:42.270/600 236.10 190.23 154.60 80.33 -1000.00 -1000.00 50.00 47.00 
1274 1274 29.96 0:00:00:42.310/600 0:00:00:42.290/600 232.55 189.78 156.11 80.14 -1000.00 -1000.00 51.00 47.00 
1275 1275 29.96 0:00:00:42.330/600 0:00:00:42.310/600 224.99 190.86 159.34 80.48 -1000.00 -1000.00 51.00 47.00 
1276 1276 29.96 0:00:00:42.350/600 0:00:00:42.330/600 213.78 192.84 164.17 81.13 -1000.00 -1000.00 51.00 50.00 
1277 1277 29.96 0:00:00:42.370/600 0:00:00:42.350/600 202.62 195.25 169.04 81.94 -1000.00 -1000.00 51.00 49.00 
1278 1278 29.96 0:00:00:42.390/600 0:00:00:42.370/600 191.02 197.36 174.16 82.65 -1000.00 -1000.00 51.00 49.00 
1279 1279 29.96 0:00:00:42.410/600 0:00:00:42.390/600 181.01 197.44 178.61 82.61 -1000.00 -1000.00 50.00 48.00 
1280 1280 29.96 0:00:00:42.430/600 0:00:00:42.410/600 172.10 197.06 182.60 82.41 -1000.00 -1000.00 50.00 50.00 
1281 1281 29.96 0:00:00:42.450/600 0:00:00:42.430/600 163.01 200.32 186.75 83.59 -1000.00 -1000.00 51.00 47.00 
1282 1282 29.96 0:00:00:42.470/600 0:00:00:42.450/600 154.19 203.91 190.81 84.91 -1000.00 -1000.00 50.00 51.00 
1283 1283 29.96 0:00:00:42.490/600 0:00:00:42.470/600 144.91 205.93 195.11 85.63 -1000.00 -1000.00 50.00 50.00 
1284 1284 29.96 0:00:00:42.510/600 0:00:00:42.490/600 136.74 210.63 198.97 87.41 -1000.00 -1000.00 50.00 50.00 
1285 1285 29.97 0:00:00:42.530/600 0:00:00:42.510/600 130.62 211.70 201.85 87.80 -1000.00 -1000.00 49.00 49.00 
1286 1285 29.97 0:00:00:42.550/600 0:00:00:42.530/600 129.23 211.88 202.51 87.86 -1000.00 -1000.00 49.00 49.00 
1287 1286 29.97 0:00:00:42.570/600 0:00:00:42.550/600 128.30 214.30 202.98 88.80 -1000.00 -1000.00 49.00 49.00 
1288 1287 29.97 0:00:00:42.590/600 0:00:00:42.570/600 126.18 212.26 203.95 88.00 -1000.00 -1000.00 49.00 48.00 
1289 1288 29.97 0:00:00:43.10/600 0:00:00:42.590/600 123.64 208.30 205.11 86.43 -1000.00 -1000.00 48.00 49.00 
1290 1289 29.97 0:00:00:43.30/600 0:00:00:43.10/600 118.29 204.33 207.60 84.85 -1000.00 -1000.00 48.00 49.00 
1291 1290 29.97 0:00:00:43.50/600 0:00:00:43.30/600 113.37 201.70 209.92 83.79 -1000.00 -1000.00 48.00 49.00 
1292 1291 29.97 0:00:00:43.70/600 0:00:00:43.50/600 109.33 202.08 211.86 83.91 -1000.00 -1000.00 48.00 49.00 
1293 1292 29.97 0:00:00:43.90/600 0:00:00:43.70/600 117.14 205.70 208.17 85.38 -1000.00 -1000.00 48.00 50.00 
1294 1294 29.96 0:00:00:43.111/600 0:00:00:43.90/600 140.15 213.23 197.41 88.44 -1000.00 -1000.00 48.00 49.00 
1295 1295 29.96 0:00:00:43.131/600 0:00:00:43.111/600 179.99 220.67 179.28 91.44 -1000.00 -1000.00 47.00 33.00 
1296 1296 29.96 0:00:00:43.151/600 0:00:00:43.131/600 223.76 223.12 160.10 92.47 -1000.00 -1000.00 48.00 30.00 
1297 1297 29.96 0:00:00:43.171/600 0:00:00:43.151/600 260.81 227.30 144.49 94.08 -1000.00 -1000.00 46.00 29.00 
1298 1298 29.96 0:00:00:43.191/600 0:00:00:43.171/600 295.01 232.27 130.56 95.92 -1000.00 -1000.00 46.00 51.00 
1299 1299 29.96 0:00:00:43.211/600 0:00:00:43.191/600 315.65 239.05 122.37 98.36 -1000.00 -1000.00 46.00 53.00 
1300 1300 29.96 0:00:00:43.231/600 0:00:00:43.211/600 333.85 249.87 115.30 102.19 -1000.00 -1000.00 47.00 54.00 
1301 1301 29.96 0:00:00:43.251/600 0:00:00:43.231/600 346.57 259.32 110.42 105.51 -1000.00 -1000.00 47.00 52.00 
1302 1302 29.96 0:00:00:43.271/600 0:00:00:43.251/600 343.92 265.25 111.45 107.62 -1000.00 -1000.00 48.00 52.00 
1303 1303 29.96 0:00:00:43.291/600 0:00:00:43.271/600 335.59 269.05 114.68 109.02 -1000.00 -1000.00 47.00 51.00 
1304 1304 29.96 0:00:00:43.311/600 0:00:00:43.291/600 326.73 272.88 118.15 110.44 -1000.00 -1000.00 47.00 50.00 
1305 1305 29.96 0:00:00:43.331/600 0:00:00:43.311/600 325.70 274.42 118.55 111.00 -1000.00 -1000.00 42.00 47.00 
1306 1306 29.96 0:00:00:43.351/600 0:00:00:43.331/600 325.42 270.66 118.65 109.65 -1000.00 -1000.00 43.00 47.00 
1307 1307 29.96 0:00:00:43.371/600 0:00:00:43.351/600 326.14 264.48 118.35 107.43 -1000.00 -1000.00 43.00 45.00 
1308 1308 29.96 0:00:00:43.391/600 0:00:00:43.371/600 327.15 256.75 117.93 104.66 -1000.00 -1000.00 42.00 44.00 
1309 1309 29.96 0:00:00:43.411/600 0:00:00:43.391/600 320.53 248.49 120.49 101.73 -1000.00 -1000.00 42.00 40.00 
1310 1310 29.96 0:00:00:43.431/600 0:00:00:43.411/600 314.33 242.92 122.91 99.74 -1000.00 -1000.00 41.00 31.00 
1311 1311 29.96 0:00:00:43.451/600 0:00:00:43.431/600 308.44 239.36 125.23 98.47 -1000.00 -1000.00 41.00 30.00 
1312 1312 29.96 0:00:00:43.471/600 0:00:00:43.451/600 302.62 237.60 127.54 97.84 -1000.00 -1000.00 39.00 27.00 
1313 1313 29.96 0:00:00:43.491/600 0:00:00:43.471/600 298.44 233.22 129.19 96.26 -1000.00 -1000.00 37.00 24.00 
1314 1314 29.96 0:00:00:43.511/600 0:00:00:43.491/600 310.79 227.06 124.25 94.06 -1000.00 -1000.00 35.00 40.00 
1315 1315 29.96 0:00:00:43.531/600 0:00:00:43.511/600 338.50 215.78 113.39 90.11 -1000.00 -1000.00 32.00 37.00 
1316 1316 29.96 0:00:00:43.551/600 0:00:00:43.531/600 366.82 201.03 102.59 85.07 -1000.00 -1000.00 33.00 39.00 
1317 1317 29.96 0:00:00:43.571/600 0:00:00:43.551/600 393.42 189.50 92.73 81.25 -1000.00 -1000.00 34.00 38.00 
1318 1318 29.96 0:00:00:43.591/600 0:00:00:43.571/600 401.87 184.65 89.64 79.66 -1000.00 -1000.00 34.00 40.00 
1319 1319 29.96 0:00:00:44.11/600 0:00:00:43.591/600 393.31 187.04 92.76 80.41 -1000.00 -1000.00 36.00 39.00 
1320 1320 29.96 0:00:00:44.31/600 0:00:00:44.11/600 384.78 192.94 95.90 82.38 -1000.00 -1000.00 36.00 39.00 
1321 1321 29.96 0:00:00:44.51/600 0:00:00:44.31/600 376.92 198.13 98.82 84.12 -1000.00 -1000.00 37.00 39.00 
1322 1322 29.96 0:00:00:44.71/600 0:00:00:44.51/600 369.32 198.23 101.65 84.11 -1000.00 -1000.00 37.00 40.00 
1323 1323 29.96 0:00:00:44.91/600 0:00:00:44.71/600 373.56 192.27 100.06 82.07 -1000.00 -1000.00 33.00 37.00 
1324 1324 29.96 0:00:00:44.111/600 0:00:00:44.91/600 381.46 184.65 97.12 79.50 -1000.00 -1000.00 34.00 39.00 
1325 1325 29.96 0:00:00:44.131/600 0:00:00:44.111/600 390.13 177.14 93.91 76.99 -1000.00 -1000.00 35.00 39.00 
1326 1326 29.96 0:00:00:44.151/600 0:00:00:44.131/600 399.08 171.02 90.64 74.98 -1000.00 -1000.00 36.00 40.00 
1327 1327 29.96 0:00:00:44.171/600 0:00:00:44.151/600 396.55 169.71 91.56 74.51 -1000.00 -1000.00 37.00 40.00 
1328 1328 29.97 0:00:00:44.191/600 0:00:00:44.171/600 391.38 170.38 93.45 74.69 -1000.00 -1000.00 38.00 40.00 
1329 1328 29.97 0:00:00:44.211/600 0:00:00:44.191/600 378.70 178.30 98.13 77.29 -1000.00 -1000.00 36.00 42.00 
1330 1329 29.97 0:00:00:44.231/600 0:00:00:44.211/600 348.40 195.40 109.54 83.00 -1000.00 -1000.00 41.00 29.00 
1331 1330 29.97 0:00:00:44.251/600 0:00:00:44.231/600 315.00 218.14 122.55 90.88 -1000.00 -1000.00 46.00 43.00 
1332 1331 29.97 0:00:00:44.271/600 0:00:00:44.251/600 283.51 241.41 135.25 99.23 -1000.00 -1000.00 45.00 46.00 
1333 1332 29.97 0:00:00:44.291/600 0:00:00:44.271/600 258.63 262.76 145.61 107.13 -1000.00 -1000.00 38.00 42.00 
1334 1333 29.97 0:00:00:44.311/600 0:00:00:44.291/600 179.49 289.29 180.14 117.75 -1000.00 -1000.00 46.00 54.00 
1335 1334 29.97 0:00:00:44.331/600 0:00:00:44.311/600 -4631.98 5615.79 -1000.00 -1000.00 -1000.00 -1000.00 46.00 54.00 
1336 1335 29.97 0:00:00:44.351/600 0:00:00:44.331/600 -4631.98 5615.79 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
1337 1337 29.96 0:00:00:44.372/600 0:00:00:44.351/600 183.73 295.06 178.29 119.93 -1000.00 -1000.00 46.00 36.00 
1338 1338 29.96 0:00:00:44.392/600 0:00:00:44.372/600 189.47 295.57 175.71 120.06 -1000.00 -1000.00 47.00 35.00 
1339 1339 29.96 0:00:00:44.412/600 0:00:00:44.392/600 198.24 287.74 171.74 116.96 -1000.00 -1000.00 47.00 36.00 
1340 1340 29.96 0:00:00:44.432/600 0:00:00:44.412/600 281.73 263.56 136.09 107.32 -1000.00 -1000.00 46.00 35.00 
1341 1341 29.96 0:00:00:44.452/600 0:00:00:44.432/600 285.97 252.46 134.31 103.25 -1000.00 -1000.00 45.00 32.00 
1342 1342 29.96 0:00:00:44.472/600 0:00:00:44.452/600 290.00 243.14 132.63 99.86 -1000.00 -1000.00 44.00 33.00 
1343 1343 29.96 0:00:00:44.492/600 0:00:00:44.472/600 294.33 241.54 130.88 99.27 -1000.00 -1000.00 44.00 49.00 
1344 1344 29.96 0:00:00:44.512/600 0:00:00:44.492/600 299.55 253.10 128.83 103.44 -1000.00 -1000.00 44.00 47.00 
1345 1345 29.96 0:00:00:44.532/600 0:00:00:44.512/600 305.29 265.37 126.59 107.86 -1000.00 -1000.00 40.00 46.00 
1346 1346 29.96 0:00:00:44.552/600 0:00:00:44.532/600 309.99 275.46 124.76 111.48 -1000.00 -1000.00 43.00 45.00 
1347 1347 29.96 0:00:00:44.572/600 0:00:00:44.552/600 313.72 283.39 123.31 114.31 -1000.00 -1000.00 43.00 46.00 
1348 1348 29.96 0:00:00:44.592/600 0:00:00:44.572/600 315.52 276.13 122.57 111.68 -1000.00 -1000.00 44.00 46.00 
1349 1349 29.96 0:00:00:45.12/600 0:00:00:44.592/600 314.94 269.19 122.77 109.18 -1000.00 -1000.00 43.00 45.00 
1350 1350 29.96 0:00:00:45.32/600 0:00:00:45.12/600 313.09 265.49 123.49 107.86 -1000.00 -1000.00 44.00 47.00 
1351 1351 29.96 0:00:00:45.52/600 0:00:00:45.32/600 310.53 263.61 124.50 107.20 -1000.00 -1000.00 44.00 48.00 
1352 1352 29.96 0:00:00:45.72/600 0:00:00:45.52/600 307.86 266.25 125.57 108.16 -1000.00 -1000.00 44.00 48.00 
1353 1353 29.96 0:00:00:45.92/600 0:00:00:45.72/600 305.65 268.64 126.46 109.04 -1000.00 -1000.00 45.00 42.00 
1354 1354 29.96 0:00:00:45.112/600 0:00:00:45.92/600 303.70 269.45 127.24 109.34 -1000.00 -1000.00 45.00 35.00 
1355 1355 29.96 0:00:00:45.132/600 0:00:00:45.112/600 301.32 262.91 128.17 106.99 -1000.00 -1000.00 45.00 32.00 
1356 1356 29.96 0:00:00:45.152/600 0:00:00:45.132/600 298.21 251.87 129.36 103.00 -1000.00 -1000.00 44.00 30.00 
1357 1357 29.96 0:00:00:45.172/600 0:00:00:45.152/600 293.80 239.57 131.08 98.56 -1000.00 -1000.00 44.00 30.00 
1358 1358 29.96 0:00:00:45.192/600 0:00:00:45.172/600 288.05 228.90 133.35 94.70 -1000.00 -1000.00 44.00 31.00 
1359 1359 29.96 0:00:00:45.212/600 0:00:00:45.192/600 281.35 222.19 136.03 92.25 -1000.00 -1000.00 44.00 31.00 
1360 1360 29.96 0:00:00:45.232/600 0:00:00:45.212/600 279.05 220.00 136.96 91.45 -1000.00 -1000.00 42.00 31.00 
1361 1361 29.96 0:00:00:45.252/600 0:00:00:45.232/600 296.07 219.80 130.08 91.42 -1000.00 -1000.00 40.00 44.00 
1362 1362 29.96 0:00:00:45.272/600 0:00:00:45.252/600 331.63 221.90 116.07 92.26 -1000.00 -1000.00 33.00 44.00 
1363 1363 29.96 0:00:00:45.292/600 0:00:00:45.272/600 378.71 224.31 98.20 93.20 -1000.00 -1000.00 33.00 45.00 
1364 1364 29.96 0:00:00:45.312/600 0:00:00:45.292/600 423.48 229.15 81.89 94.92 -1000.00 -1000.00 34.00 45.00 
1365 1365 29.96 0:00:00:45.332/600 0:00:00:45.312/600 447.93 235.61 73.25 97.12 -1000.00 -1000.00 34.00 45.00 
1366 1366 29.96 0:00:00:45.352/600 0:00:00:45.332/600 452.67 241.05 71.59 98.95 -1000.00 -1000.00 36.00 46.00 
1367 1367 29.96 0:00:00:45.372/600 0:00:00:45.352/600 446.62 249.19 73.70 101.70 -1000.00 -1000.00 36.00 47.00 
1368 1368 29.96 0:00:00:45.392/600 0:00:00:45.372/600 439.66 254.37 76.15 103.47 -1000.00 -1000.00 37.00 47.00 
1369 1369 29.96 0:00:00:45.412/600 0:00:00:45.392/600 432.99 257.93 78.51 104.71 -1000.00 -1000.00 38.00 47.00 
1370 1370 29.97 0:00:00:45.432/600 0:00:00:45.412/600 428.35 261.82 80.16 106.05 -1000.00 -1000.00 38.00 49.00 
1371 1371 29.97 0:00:00:45.452/600 0:00:00:45.432/600 424.66 263.01 81.48 106.47 -1000.00 -1000.00 39.00 48.00 
1372 1371 29.97 0:00:00:45.472/600 0:00:00:45.452/600 421.40 263.10 82.65 106.52 -1000.00 -1000.00 40.00 48.00 
1373 1372 29.97 0:00:00:45.492/600 0:00:00:45.472/600 417.91 263.73 83.91 106.75 -1000.00 -1000.00 41.00 49.00 
1374 1373 29.97 0:00:00:45.512/600 0:00:00:45.492/600 412.87 263.72 85.72 106.77 -1000.00 -1000.00 42.00 49.00 
1375 1374 29.97 0:00:00:45.532/600 0:00:00:45.512/600 407.28 263.97 87.75 106.88 -1000.00 -1000.00 42.00 49.00 
1376 1375 29.97 0:00:00:45.552/600 0:00:00:45.532/600 401.37 265.95 89.91 107.59 -1000.00 -1000.00 43.00 50.00 
1377 1376 29.97 0:00:00:45.572/600 0:00:00:45.552/600 395.44 268.32 92.08 108.44 -1000.00 -1000.00 44.00 50.00 
1378 1377 29.97 0:00:00:45.592/600 0:00:00:45.572/600 388.70 270.66 94.57 109.29 -1000.00 -1000.00 45.00 50.00 
1379 1378 29.97 0:00:00:46.12/600 0:00:00:45.592/600 389.99 268.93 94.09 108.68 -1000.00 -1000.00 42.00 50.00 
1380 1380 29.96 0:00:00:46.33/600 0:00:00:46.12/600 403.46 266.25 89.14 107.68 -1000.00 -1000.00 36.00 51.00 
1381 1381 29.96 0:00:00:46.53/600 0:00:00:46.33/600 426.53 261.34 80.81 105.89 -1000.00 -1000.00 35.00 51.00 
1382 1382 29.96 0:00:00:46.73/600 0:00:00:46.53/600 447.90 255.05 73.25 103.68 -1000.00 -1000.00 38.00 52.00 
1383 1383 29.96 0:00:00:46.93/600 0:00:00:46.73/600 459.42 255.58 69.24 103.83 -1000.00 -1000.00 39.00 52.00 
1384 1384 29.96 0:00:00:46.113/600 0:00:00:46.93/600 456.31 259.99 70.31 105.32 -1000.00 -1000.00 42.00 53.00 
1385 1385 29.96 0:00:00:46.133/600 0:00:00:46.113/600 442.62 266.11 75.10 107.45 -1000.00 -1000.00 44.00 53.00 
1386 1386 29.96 0:00:00:46.153/600 0:00:00:46.133/600 445.72 274.22 74.01 110.19 -1000.00 -1000.00 37.00 53.00 
1387 1387 29.96 0:00:00:46.173/600 0:00:00:46.153/600 451.50 278.98 71.98 111.77 -1000.00 -1000.00 39.00 54.00 
1388 1388 29.96 0:00:00:46.193/600 0:00:00:46.173/600 457.36 279.96 69.94 112.06 -1000.00 -1000.00 39.00 54.00 
1389 1389 29.96 0:00:00:46.213/600 0:00:00:46.193/600 462.12 279.78 68.28 111.97 -1000.00 -1000.00 42.00 55.00 
1390 1390 29.96 0:00:00:46.233/600 0:00:00:46.213/600 451.26 277.39 72.07 111.23 -1000.00 -1000.00 44.00 54.00 
1391 1391 29.96 0:00:00:46.253/600 0:00:00:46.233/600 438.52 274.79 76.55 110.42 -1000.00 -1000.00 45.00 54.00 
1392 1392 29.96 0:00:00:46.273/600 0:00:00:46.253/600 427.42 271.58 80.50 109.39 -1000.00 -1000.00 45.00 54.00 
1393 1393 29.96 0:00:00:46.293/600 0:00:00:46.273/600 418.95 268.74 83.53 108.46 -1000.00 -1000.00 46.00 56.00 
1394 1394 29.96 0:00:00:46.313/600 0:00:00:46.293/600 413.09 267.05 85.65 107.91 -1000.00 -1000.00 46.00 55.00 
1395 1395 29.96 0:00:00:46.333/600 0:00:00:46.313/600 409.39 265.26 86.98 107.31 -1000.00 -1000.00 47.00 55.00 
1396 1396 29.96 0:00:00:46.353/600 0:00:00:46.333/600 407.98 263.42 87.49 106.68 -1000.00 -1000.00 47.00 57.00 
1397 1397 29.96 0:00:00:46.373/600 0:00:00:46.353/600 408.30 260.94 87.38 105.83 -1000.00 -1000.00 47.00 56.00 
1398 1398 29.96 0:00:00:46.393/600 0:00:00:46.373/600 399.31 264.22 90.66 107.00 -1000.00 -1000.00 44.00 56.00 
1399 1399 29.96 0:00:00:46.413/600 0:00:00:46.393/600 276.75 288.16 138.25 116.37 -1000.00 -1000.00 68.00 57.00 
1400 1400 29.96 0:00:00:46.433/600 0:00:00:46.413/600 232.43 309.69 157.00 124.89 -1000.00 -1000.00 44.00 56.00 
1401 1401 29.96 0:00:00:46.453/600 0:00:00:46.433/600 189.56 329.87 175.98 133.28 -1000.00 -1000.00 46.00 57.00 
1402 1402 29.96 0:00:00:46.473/600 0:00:00:46.453/600 157.84 345.02 190.61 139.82 -1000.00 -1000.00 47.00 55.00 
1403 1403 29.96 0:00:00:46.493/600 0:00:00:46.473/600 225.50 345.08 160.25 138.43 -1000.00 -1000.00 43.00 55.00 
1404 1404 29.96 0:00:00:46.513/600 0:00:00:46.493/600 230.68 344.71 158.00 138.18 -1000.00 -1000.00 41.00 56.00 
1405 1405 29.96 0:00:00:46.533/600 0:00:00:46.513/600 237.17 345.50 155.21 138.35 -1000.00 -1000.00 39.00 52.00 
1406 1406 29.96 0:00:00:46.553/600 0:00:00:46.533/600 243.56 344.62 152.47 137.89 -1000.00 -1000.00 46.00 50.00 
1407 1407 29.96 0:00:00:46.573/600 0:00:00:46.553/600 249.75 343.65 149.84 137.40 -1000.00 -1000.00 46.00 48.00 
1408 1408 29.96 0:00:00:46.593/600 0:00:00:46.573/600 253.97 342.97 148.05 137.06 -1000.00 -1000.00 49.00 45.00 
1409 1409 29.96 0:00:00:47.13/600 0:00:00:46.593/600 183.31 344.03 178.93 138.89 -1000.00 -1000.00 60.00 46.00 
1410 1410 29.96 0:00:00:47.33/600 0:00:00:47.13/600 198.55 331.95 171.99 133.92 -1000.00 -1000.00 48.00 51.00 
1411 1411 29.96 0:00:00:47.53/600 0:00:00:47.33/600 219.37 310.35 162.65 125.32 -1000.00 -1000.00 53.00 56.00 
1412 1412 29.96 0:00:00:47.73/600 0:00:00:47.53/600 246.99 280.22 150.60 113.69 -1000.00 -1000.00 51.00 58.00 
1413 1413 29.97 0:00:00:47.93/600 0:00:00:47.73/600 367.50 241.47 102.42 99.17 -1000.00 -1000.00 43.00 55.00 
1414 1414 29.97 0:00:00:47.113/600 0:00:00:47.93/600 396.66 219.91 91.58 91.71 -1000.00 -1000.00 43.00 56.00 
1415 1414 29.97 0:00:00:47.133/600 0:00:00:47.113/600 416.30 211.53 84.46 88.90 -1000.00 -1000.00 44.00 52.00 
1416 1415 29.97 0:00:00:47.153/600 0:00:00:47.133/600 425.83 210.01 81.05 88.42 -1000.00 -1000.00 46.00 52.00 
1417 1416 29.97 0:00:00:47.173/600 0:00:00:47.153/600 420.01 209.41 83.13 88.19 -1000.00 -1000.00 48.00 58.00 
1418 1417 29.97 0:00:00:47.193/600 0:00:00:47.173/600 410.54 212.68 86.53 89.27 -1000.00 -1000.00 48.00 51.00 
1419 1418 29.97 0:00:00:47.213/600 0:00:00:47.193/600 419.40 212.27 83.34 89.16 -1000.00 -1000.00 39.00 53.00 
1420 1419 29.97 0:00:00:47.233/600 0:00:00:47.213/600 442.93 214.91 75.01 90.13 -1000.00 -1000.00 33.00 50.00 
1421 1420 29.97 0:00:00:47.253/600 0:00:00:47.233/600 476.48 216.59 63.41 90.79 -1000.00 -1000.00 29.00 44.00 
1422 1421 29.97 0:00:00:47.273/600 0:00:00:47.253/600 510.70 210.73 51.93 88.96 -1000.00 -1000.00 30.00 35.00 
1423 1423 29.96 0:00:00:47.294/600 0:00:00:47.273/600 520.09 204.17 48.85 86.86 -1000.00 -1000.00 35.00 33.00 
1424 1424 29.96 0:00:00:47.314/600 0:00:00:47.294/600 512.98 198.82 51.20 85.08 -1000.00 -1000.00 38.00 36.00 
1425 1425 29.96 0:00:00:47.334/600 0:00:00:47.314/600 498.03 202.59 56.15 86.25 -1000.00 -1000.00 42.00 48.00 
1426 1426 29.96 0:00:00:47.354/600 0:00:00:47.334/600 481.50 205.86 61.71 87.25 -1000.00 -1000.00 41.00 40.00 
1427 1427 29.96 0:00:00:47.374/600 0:00:00:47.354/600 471.71 214.55 65.04 90.10 -1000.00 -1000.00 43.00 51.00 
1428 1428 29.96 0:00:00:47.394/600 0:00:00:47.374/600 464.34 221.33 67.56 92.34 -1000.00 -1000.00 44.00 54.00 
1429 1429 29.96 0:00:00:47.414/600 0:00:00:47.394/600 458.25 223.55 69.66 93.07 -1000.00 -1000.00 43.00 51.00 
1430 1430 29.96 0:00:00:47.434/600 0:00:00:47.414/600 454.46 230.47 70.97 95.39 -1000.00 -1000.00 42.00 48.00 
1431 1431 29.96 0:00:00:47.454/600 0:00:00:47.434/600 446.81 232.54 73.64 96.08 -1000.00 -1000.00 42.00 47.00 
1432 1432 29.96 0:00:00:47.474/600 0:00:00:47.454/600 423.90 234.10 81.75 96.60 -1000.00 -1000.00 50.00 53.00 
1433 1433 29.96 0:00:00:47.494/600 0:00:00:47.474/600 384.57 238.80 96.05 98.23 -1000.00 -1000.00 52.00 42.00 
1434 1434 29.96 0:00:00:47.514/600 0:00:00:47.494/600 331.41 248.13 116.24 101.58 -1000.00 -1000.00 54.00 56.00 
1435 1435 29.96 0:00:00:47.534/600 0:00:00:47.514/600 284.77 258.13 134.82 105.32 -1000.00 -1000.00 55.00 56.00 
1436 1436 29.96 0:00:00:47.554/600 0:00:00:47.534/600 257.32 266.64 146.18 108.58 -1000.00 -1000.00 54.00 53.00 
1437 1437 29.96 0:00:00:47.574/600 0:00:00:47.554/600 249.28 270.09 149.57 109.90 -1000.00 -1000.00 54.00 46.00 
1438 1438 29.96 0:00:00:47.594/600 0:00:00:47.574/600 258.43 267.85 145.72 109.02 -1000.00 -1000.00 54.00 42.00 
1439 1439 29.96 0:00:00:48.14/600 0:00:00:47.594/600 270.64 263.73 140.64 107.43 -1000.00 -1000.00 54.00 38.00 
1440 1440 29.96 0:00:00:48.34/600 0:00:00:48.14/600 275.28 267.43 138.75 108.77 -1000.00 -1000.00 54.00 45.00 
1441 1441 29.96 0:00:00:48.54/600 0:00:00:48.34/600 272.59 279.65 139.92 113.27 -1000.00 -1000.00 42.00 55.00 
1442 1442 29.96 0:00:00:48.74/600 0:00:00:48.54/600 268.71 291.43 141.59 117.65 -1000.00 -1000.00 41.00 53.00 
1443 1443 29.96 0:00:00:48.94/600 0:00:00:48.74/600 263.58 302.71 143.78 121.88 -1000.00 -1000.00 40.00 47.00 
1444 1444 29.96 0:00:00:48.114/600 0:00:00:48.94/600 263.86 306.34 143.68 123.23 -1000.00 -1000.00 43.00 46.00 
1445 1445 29.96 0:00:00:48.134/600 0:00:00:48.114/600 269.18 301.24 141.45 121.27 -1000.00 -1000.00 45.00 46.00 
1446 1446 29.96 0:00:00:48.154/600 0:00:00:48.134/600 273.92 296.71 139.46 119.55 -1000.00 -1000.00 48.00 44.00 
1447 1447 29.96 0:00:00:48.174/600 0:00:00:48.154/600 279.04 293.17 137.34 118.19 -1000.00 -1000.00 52.00 45.00 
1448 1448 29.96 0:00:00:48.194/600 0:00:00:48.174/600 284.91 289.80 134.92 116.90 -1000.00 -1000.00 54.00 48.00 
1449 1449 29.96 0:00:00:48.214/600 0:00:00:48.194/600 282.85 286.04 135.74 115.54 -1000.00 -1000.00 56.00 47.00 
1450 1450 29.96 0:00:00:48.234/600 0:00:00:48.214/600 260.47 281.30 144.95 113.98 -1000.00 -1000.00 58.00 60.00 
1451 1451 29.96 0:00:00:48.254/600 0:00:00:48.234/600 234.46 277.28 155.90 112.69 -1000.00 -1000.00 53.00 60.00 
1452 1452 29.96 0:00:00:48.274/600 0:00:00:48.254/600 209.93 273.48 166.48 111.44 -1000.00 -1000.00 60.00 60.00 
1453 1453 29.96 0:00:00:48.294/600 0:00:00:48.274/600 195.25 270.46 172.92 110.39 -1000.00 -1000.00 60.00 62.00 
1454 1454 29.96 0:00:00:48.314/600 0:00:00:48.294/600 201.09 266.95 170.31 109.02 -1000.00 -1000.00 61.00 61.00 
1455 1455 29.96 0:00:00:48.334/600 0:00:00:48.314/600 203.80 265.74 169.10 108.54 -1000.00 -1000.00 59.00 64.00 
1456 1456 29.97 0:00:00:48.354/600 0:00:00:48.334/600 192.73 274.04 174.07 111.77 -1000.00 -1000.00 51.00 63.00 
1457 1456 29.97 0:00:00:48.374/600 0:00:00:48.354/600 179.29 283.15 180.17 115.38 -1000.00 -1000.00 52.00 62.00 
